Generation,StartingEnergy,Speed,DetectRange,BreedEnergy,BabyEnergy,AttentionSpan,Desirability,DesirabilityThreshold,Lifespan,Age,BirthTime,COD
776,27.126198,0.9152567,111.76213,19.291433,14.324762,500.0,1.79580342E13,4.6881933,3627,2523,154859,Starvation
736,33.175983,0.9110199,97.792786,27.646093,14.192548,500.0,4.446302E12,6.569975,5953,9441,147942,Starvation
756,25.256329,0.92765355,82.57801,30.97866,14.92057,500.0,7.0330152E12,3.4174218,3399,5754,151631,Starvation
675,36.500443,0.8372964,95.82995,31.968218,17.315521,500.0,3.60446722E11,4.4191227,4749,22097,135290,Starvation
778,29.752258,1.1577268,83.38388,23.379856,12.7989,500.0,1.28153677E13,4.475994,4800,1043,156344,Starvation
764,31.670666,0.85279155,73.25484,33.311222,13.265484,500.0,3.9103449E12,2.4795103,5504,3818,153571,Starvation
697,27.568739,0.75233907,102.40163,31.447926,17.490088,500.0,8.447901E11,5.4583936,4576,18355,139037,Old Age
757,33.194542,0.9544415,96.177025,37.963665,12.064648,500.0,4.9522058E12,3.0067813,3148,5333,152060,Starvation
688,27.268093,0.77422273,104.65609,31.236904,14.170655,500.0,7.0957446E11,3.352398,5521,12382,145014,Starvation
748,39.633217,0.8986225,81.38464,32.84993,14.291702,500.0,5.9927141E12,5.433808,5882,8612,148784,Starvation
746,39.0176,0.92861885,71.13255,40.276512,16.00867,500.0,5.9520718E12,4.162277,3946,8911,148487,Starvation
743,23.944427,0.95702964,102.44482,30.13559,12.026839,500.0,6.5331224E12,4.9706273,3016,7991,149407,Starvation
785,28.026428,1.1068062,53.00796,24.006805,10.166348,500.0,1.60707222E13,5.142855,5682,180,157219,Starvation
762,24.713108,1.0392627,84.029854,29.762337,15.12792,500.0,7.613337E12,6.21606,4010,5499,151901,Starvation
742,25.182198,0.7180011,77.780914,36.562542,10.020929,500.0,5.2104224E12,4.430062,4071,5153,152255,Starvation
742,28.368565,0.70557374,79.42226,38.60118,13.861196,500.0,6.0517683E12,5.3351088,4607,7397,150012,Starvation
761,31.51633,0.76294196,69.72916,34.984207,15.29105,500.0,6.7645462E12,5.2424917,3511,5164,152248,Starvation
751,29.23167,0.6250754,105.662636,33.344604,17.38243,500.0,5.0140377E12,3.1538248,2847,5544,151871,Starvation
676,31.463379,0.9021418,84.88835,43.71949,15.967152,500.0,2.61227168E11,4.8422184,5892,23997,133420,Starvation
731,33.5002,0.9142004,84.92513,41.327538,20.884525,500.0,5.3972393E12,4.5674815,5655,5087,152334,Starvation
755,27.526516,0.60060495,89.86987,36.577713,15.640919,500.0,7.1322483E12,4.155589,3248,6027,151405,Starvation
734,30.316341,0.60216504,85.8851,33.839718,18.344336,500.0,4.39128634E12,4.286083,3049,9688,147746,Starvation
682,32.483345,0.8206333,78.39874,37.744556,15.880545,500.0,7.680947E11,5.492954,3500,21782,135653,Starvation
596,29.236961,0.7912788,72.91592,41.745483,18.812328,500.0,2.43904389E10,2.568047,4020,37356,120088,Starvation
655,36.856823,0.97488916,85.3988,37.47017,22.219439,500.0,3.42755377E11,6.5854845,5534,22954,134496,Starvation
731,36.430214,1.0020446,130.21307,28.11814,17.55989,500.0,2.35440466E12,6.089472,3400,1690,155762,Starvation
778,25.803297,1.1292515,97.59492,31.440296,14.182248,500.0,1.47376099E13,5.109751,3268,1010,156442,Starvation
763,21.392216,0.7808604,59.481506,32.945168,12.390266,500.0,9.7420847E12,5.281312,2437,5465,151988,Starvation
775,27.77272,0.6526886,118.46173,28.189634,12.125447,500.0,2.04426434E13,3.2850947,3280,2740,154717,Starvation
743,28.600872,1.0898274,133.76035,49.68488,18.017448,500.0,4.9876204E12,3.3878002,2717,7857,149606,Starvation
674,35.619247,0.8907829,79.730484,46.410103,18.707794,500.0,3.42233055E11,5.3527427,4773,21984,135487,Starvation
733,34.174923,0.86847883,76.21519,36.564034,16.279978,500.0,1.48975845E12,4.7928386,6179,9593,147878,Starvation
781,39.35364,1.0696096,83.17188,31.885298,15.92852,500.0,2.02298978E13,3.8390691,4965,326,157150,Starvation
784,27.177965,0.5817374,61.604275,45.382576,15.286594,500.0,1.69627731E13,4.069571,5196,273,157221,Starvation
751,33.56146,0.9961745,87.06435,38.89022,20.25048,500.0,8.1636538E12,4.084155,4761,7182,150316,Starvation
762,25.893557,0.88337135,76.912,29.370758,13.926697,500.0,9.1147186E12,3.0781531,3528,2482,155018,Starvation
644,29.835793,0.98158634,86.91834,48.783894,15.440938,500.0,2.04195512E11,2.915597,1993,27323,130180,Old Age
779,31.72874,1.1227703,60.970795,43.94534,19.908272,500.0,2.63526736E13,4.957699,4148,1323,156180,Starvation
731,33.72095,0.8990169,117.679886,51.573864,14.097921,500.0,3.09082482E12,5.186942,2430,5005,152501,Old Age
773,32.632545,0.6324266,76.157394,27.396301,16.028553,500.0,1.19340616E13,4.715209,3020,2507,155000,Starvation
755,28.503063,0.8345938,105.46096,42.051144,14.142925,500.0,8.3640095E12,4.627442,3978,6004,151506,Starvation
782,28.862766,0.67429006,98.620605,37.05943,13.814259,500.0,1.60478674E13,5.002969,4294,652,156893,Starvation
784,34.197533,0.5850132,53.651703,32.70838,18.80741,500.0,1.28905579E13,4.631748,4656,343,157206,Starvation
703,27.96796,1.0034318,129.84705,37.073036,13.368514,500.0,1.66181405E12,6.613992,3756,14250,143317,Old Age
778,24.081326,0.9758358,56.00567,30.072702,13.000101,500.0,1.65055362E13,4.1029744,4958,612,156956,Starvation
671,34.28884,0.856526,97.933655,21.723915,17.589396,500.0,4.05025128E11,6.6520042,4580,24865,132709,Old Age
778,26.491028,0.902529,95.30559,23.584845,12.020413,500.0,1.55585264E13,5.1882067,3815,1786,155802,Starvation
781,30.504591,1.2416612,91.162056,39.40694,15.51336,500.0,1.789638E13,5.3123617,5345,1151,156470,Starvation
778,32.08249,1.0712334,81.5269,37.292995,12.289764,500.0,2.09154925E13,4.765746,3996,1572,156054,Starvation
772,21.672398,0.95533246,83.0801,34.949635,8.809961,500.0,1.5137931E13,4.958061,2336,3130,154500,Starvation
757,34.30369,0.61995184,108.421616,34.942265,15.126982,500.0,6.4993441E12,3.5516446,3084,5193,152451,Starvation
742,25.893757,1.0716078,119.59433,28.118317,14.750637,500.0,5.7599318E12,5.2496824,3107,6510,151135,Starvation
764,26.2061,1.023171,69.7892,35.16821,14.506189,500.0,6.5852429E12,4.296011,3194,3119,154530,Starvation
764,30.928936,0.9759386,68.710976,44.100403,19.224483,500.0,1.06491271E13,3.168709,3324,3119,154531,Starvation
761,30.719898,0.82007897,113.00937,35.68899,11.739055,500.0,7.9615204E12,4.0862775,4613,2441,155218,Starvation
763,32.91863,1.075889,62.406536,22.97828,19.585863,500.0,8.7752295E12,4.1790705,3741,2689,154984,Starvation
743,32.793396,0.9343524,97.564,29.082233,14.387984,500.0,3.16010109E12,2.952969,3568,8044,149660,Old Age
780,37.807602,1.1976286,82.14168,31.702385,15.737516,500.0,1.69019189E13,4.807818,5812,1722,155987,Starvation
779,25.658375,0.9159379,109.87686,52.41984,16.61074,500.0,1.60508779E13,5.510519,6193,842,156871,Starvation
699,38.86535,0.5234658,80.16331,40.50229,20.363367,500.0,8.8080063E11,4.227787,2905,18233,139482,Starvation
715,26.590492,0.92580575,97.09372,40.01499,15.807821,500.0,2.54552939E12,3.2083576,5153,13634,144084,Old Age
690,30.375746,0.87211573,109.925545,31.087934,18.571396,500.0,6.5520835E11,6.4499607,3588,21583,136145,Old Age
786,23.074055,1.2263728,85.69013,27.60023,10.9969635,500.0,2.40230649E13,4.776855,7274,372,157359,Starvation
782,33.244896,0.63230515,113.09901,32.70493,20.264425,500.0,1.79275542E13,5.420128,2838,131,157605,Starvation
776,25.712627,0.7362099,85.460495,31.261106,11.375962,500.0,1.87199757E13,3.6100707,3610,1645,156094,Starvation
765,27.885315,0.95392454,70.27126,33.113113,11.816327,500.0,8.9022991E12,3.5800242,4210,3926,153822,Starvation
765,27.265455,1.0798177,131.46634,35.153534,16.879063,500.0,7.5477004E12,5.4052854,2601,2774,154974,Starvation
696,31.51424,0.7402185,81.25305,27.301395,17.452616,500.0,7.580285E11,5.5244684,5730,18043,139708,Starvation
761,27.137573,0.85769033,97.899185,44.091743,10.415265,500.0,1.2978631E13,3.9206994,4749,2419,155334,Starvation
735,34.54507,0.55536056,105.6277,46.347668,16.638062,500.0,2.7950197E12,4.7987103,4635,8847,148912,Starvation
708,30.31397,0.8515056,79.46797,33.148155,12.049347,500.0,1.57402032E12,5.8392673,2681,15814,141946,Starvation
759,22.402874,0.9944993,88.6546,44.116104,11.079171,500.0,1.14985638E13,4.6799207,2913,6118,151646,Starvation
783,21.795101,0.79647255,64.440735,43.33001,9.467884,500.0,2.41184098E13,4.5118103,5231,1125,156643,Starvation
779,20.821665,0.7433326,58.865788,28.868452,12.803085,500.0,2.51513557E13,5.574828,3637,1704,156069,Starvation
742,26.379023,0.81338596,100.369995,43.345196,14.758783,500.0,5.7657592E12,4.320598,4420,6368,151410,Starvation
755,28.31293,0.8671949,58.1502,33.200344,13.871694,500.0,6.1673161E12,4.0124965,4014,5646,152132,Starvation
733,32.616272,0.903566,73.27488,43.230038,14.883906,500.0,3.71972322E12,5.758733,3730,9780,148003,Starvation
742,22.938454,0.98104143,77.06592,40.996502,14.35951,500.0,2.1930368E12,5.183108,4275,5231,152553,Starvation
735,25.233665,0.8901229,69.16268,25.898743,15.2971525,500.0,4.9968636E12,5.5644336,3657,9295,148490,Starvation
761,33.345833,0.99033546,89.749016,26.485508,16.099274,500.0,9.5937123E12,3.3518078,2895,6000,151787,Old Age
773,37.53911,0.73737687,70.949684,33.813698,15.99886,500.0,1.01467952E13,3.0154216,5118,2717,155074,Starvation
779,25.835598,0.7769116,50.882935,47.028366,14.906575,500.0,1.7559051E13,4.4430013,3884,1260,156534,Starvation
727,29.226479,0.9170209,73.4855,36.99594,15.089114,500.0,4.17515831E12,3.3252032,5013,11539,146257,Starvation
754,28.938538,0.7070743,75.55478,26.220287,11.090958,500.0,8.395504E12,3.5960827,4578,4791,153005,Starvation
757,33.11522,0.7693499,61.86865,30.538618,13.88179,500.0,7.6138388E12,3.753429,4873,5583,152214,Starvation
754,26.975466,0.85371065,65.319885,21.854378,13.227843,500.0,9.8975571E12,3.0343797,4671,5271,152530,Starvation
766,33.41092,0.9284862,71.39223,17.310644,16.920712,500.0,9.176831E12,4.512863,3278,4247,153555,Starvation
781,26.764194,0.64444244,82.27531,51.847355,11.564428,500.0,2.07227453E13,3.8525028,4480,1019,156784,Starvation
778,25.031664,0.8298608,82.394936,42.294956,8.913028,500.0,6.7508136E12,4.342614,3436,1752,156052,Starvation
758,24.313911,0.8909576,72.32866,36.58946,13.787177,500.0,9.335319E12,3.2526193,3489,5607,152203,Starvation
750,29.625898,0.8364312,67.30907,28.652521,14.142316,500.0,3.49094753E12,3.5895503,2781,7406,150409,Starvation
757,36.112465,0.6512691,74.34288,27.885666,14.745838,500.0,5.9847166E12,3.6189833,5426,6715,151102,Starvation
763,27.323547,0.6879472,89.139275,36.639782,12.195505,500.0,1.17295326E13,4.766348,4536,4025,153800,Starvation
782,24.293787,0.77256393,64.86443,41.933186,9.028921,500.0,2.38167345E13,4.91012,4688,994,156833,Starvation
778,19.623432,1.0535063,74.01145,38.406036,10.835912,500.0,8.6219696E12,5.0800924,3755,198,157630,Starvation
751,30.720085,0.7913227,80.65761,35.123222,17.099756,500.0,6.4468188E12,5.3151894,2929,8546,149283,Starvation
781,35.602295,0.8179633,61.37331,46.814476,16.891735,500.0,1.23759147E13,5.906377,4423,1108,156721,Starvation
763,35.82097,0.76643485,54.415974,37.957542,20.00287,500.0,8.3912205E12,3.673158,4469,2460,155373,Starvation
765,27.202745,0.85487276,76.232574,33.57321,14.62425,500.0,8.042494E12,3.1864724,2899,4627,153209,Starvation
731,30.682014,1.1119616,113.0592,36.15211,16.707668,500.0,3.50697764E12,6.01653,7136,3308,154532,Starvation
779,23.520794,0.65820277,93.59148,40.436268,11.105174,500.0,1.80841968E13,2.8972263,2871,237,157603,Starvation
761,28.956192,0.81731397,67.92289,22.592096,18.459513,500.0,1.18106326E13,4.0160174,3261,4291,153554,Starvation
697,28.209023,0.7755955,62.94975,34.79773,16.30463,500.0,1.40612954E12,2.9563694,6111,19262,138586,Starvation
763,35.117672,0.7023688,74.431625,26.405993,16.760798,500.0,7.1411433E12,4.4589257,4191,4517,153331,Starvation
782,36.275208,0.71718407,86.496666,26.172552,13.535688,500.0,2.70291708E13,5.8970375,4747,802,157046,Starvation
774,36.145493,0.7560599,97.81653,29.087194,22.590126,500.0,1.52717482E13,4.160192,3532,1887,155967,Starvation
750,31.827778,0.5763099,86.44208,27.405039,17.980188,500.0,2.90892074E12,3.5786538,4637,6390,151487,Starvation
783,25.32417,0.8522031,64.64539,45.69505,12.5187,500.0,2.47677342E13,4.747406,4449,505,157377,Starvation
757,25.773743,0.7089848,69.24584,25.397968,14.360018,500.0,7.0663101E12,3.5544744,4774,7935,149959,Starvation
759,26.734987,0.6978711,100.23245,39.238613,12.604093,500.0,7.3876678E12,4.395141,3458,4769,153129,Starvation
771,24.448025,0.83083546,73.82292,42.418987,14.643059,500.0,1.40948181E13,3.9601347,3040,3703,154195,Starvation
783,28.553696,0.8041479,61.75392,29.636524,16.73433,500.0,2.02688692E13,4.6363134,6105,1037,156861,Starvation
720,25.893883,0.9316417,85.044014,39.966988,10.407419,500.0,1.39135222E12,3.8997817,3838,8808,149110,Old Age
764,22.455423,0.79538333,97.43965,37.460243,11.728195,500.0,1.25373189E13,2.9043148,3800,4686,153232,Starvation
784,28.800165,0.7772017,69.53762,54.882835,10.357742,500.0,2.68085651E13,4.3020425,4938,290,157630,Starvation
776,29.116451,0.5360705,100.73886,25.49231,11.243208,500.0,1.45262431E13,3.7942262,3681,930,156996,Starvation
763,30.847603,0.9215761,95.98878,43.63493,18.026154,500.0,1.24184292E13,3.0001078,5078,3380,154548,Starvation
760,26.421463,0.64567757,79.28348,34.76022,11.878412,500.0,9.6281905E12,4.607375,3643,6016,151913,Starvation
750,31.563362,0.9367405,66.379654,29.639614,16.20926,500.0,4.5726837E12,5.1231837,4856,7890,150046,Old Age
628,31.005436,0.88027287,95.08698,31.906553,18.478725,500.0,6.70457E10,3.531973,3410,33222,124721,Old Age
785,28.435385,1.0009481,63.588257,24.910702,17.54592,500.0,2.72683279E13,4.8150544,3818,584,157370,Starvation
758,25.843348,0.83226645,93.76957,34.110798,11.034212,500.0,8.7459596E12,3.9539294,5104,5650,152305,Starvation
786,36.99752,1.1426044,80.960846,49.14992,20.153868,500.0,1.9723918E13,5.6084213,4398,371,157585,Starvation
771,19.52224,0.6633272,65.29737,38.24282,11.507818,500.0,9.4978672E12,4.636729,2982,2967,154992,Starvation
781,24.376991,0.65046453,60.138477,33.097,10.347573,500.0,2.48961051E13,5.426521,4680,435,157526,Starvation
783,29.518448,1.0726128,87.48426,42.019463,18.408794,500.0,1.63081146E13,5.039003,6423,297,157669,Starvation
596,27.93188,0.940485,84.111946,33.171745,17.313906,500.0,2.60397548E10,4.20581,5114,40692,117317,Old Age
678,31.938255,0.6282667,95.55348,38.13532,20.370441,500.0,2.75052167E11,4.660178,3517,22054,135958,Old Age
762,38.006878,0.81009954,81.091965,32.181084,17.291258,500.0,9.4455443E12,3.872527,3445,5286,152726,Starvation
739,31.363651,0.9596147,78.284454,33.49311,17.19994,500.0,5.3981516E12,3.7682927,4055,9849,148165,Old Age
781,31.12156,0.5977045,45.4713,29.794296,18.62344,500.0,1.38113859E13,3.6885762,3002,126,157891,Starvation
774,34.70842,0.83027214,109.60851,24.210903,16.543152,500.0,1.84807452E13,5.003303,4140,3268,154753,Starvation
755,25.228024,0.7655672,78.27741,46.795383,14.35201,500.0,6.1885482E12,5.1011853,4826,7717,150307,Starvation
774,27.840485,0.59841365,94.41879,34.054787,14.614063,500.0,1.14861665E13,5.462653,5799,780,157246,Starvation
774,30.477192,0.7419504,88.12219,25.070536,17.012718,500.0,1.56879248E13,3.766168,3609,2626,155403,Starvation
742,28.819885,0.8948757,105.43124,36.906742,11.288433,500.0,5.1840245E12,3.3246536,2762,7040,151003,Starvation
781,36.097214,1.0738868,104.077995,45.17353,20.019169,500.0,1.52382556E13,3.9206173,4870,1012,157033,Starvation
783,32.92907,0.97842854,73.974434,27.67688,13.375946,500.0,1.65717916E13,4.401215,4368,1046,157006,Starvation
779,29.133862,0.75901854,71.78448,45.802086,12.861453,500.0,1.6669522E13,4.4478974,4578,1286,156769,Starvation
786,19.48954,1.2662207,84.15123,33.47487,9.533168,500.0,2.15010886E13,2.7569153,3301,196,157865,Starvation
778,19.191582,0.7357342,98.75892,29.51995,11.721155,500.0,1.54427751E13,4.761038,3033,693,157370,Starvation
757,22.566261,0.7604469,104.54703,37.814182,11.060794,500.0,5.1850238E12,5.696178,4064,4617,153451,Starvation
774,25.201832,0.7524171,95.47254,23.999678,15.271703,500.0,6.5375453E12,6.5383186,4577,101,157979,Starvation
774,25.827065,0.6511034,94.89419,25.335781,14.853171,500.0,1.02140782E13,4.7039027,3784,760,157321,Starvation
736,37.69599,1.0066248,72.92299,29.816496,15.78691,500.0,1.9727534E12,6.2753572,2529,9563,148561,Starvation
781,24.98212,0.8505044,60.31574,31.04194,15.622179,500.0,2.40815272E13,6.2890797,3867,345,157784,Starvation
764,39.813854,0.6814903,77.07215,42.346123,23.829586,500.0,7.76254E12,4.254203,3905,5150,152994,Starvation
655,39.53219,0.64625853,88.62284,31.787027,19.032475,500.0,1.52249336E11,3.1158037,4041,17880,140267,Old Age
783,29.554703,0.6456461,89.8622,38.890137,11.753195,500.0,2.23425667E13,3.5593166,3785,797,157377,Starvation
678,38.41451,0.72859406,97.119415,41.16397,23.459133,500.0,6.4205737E11,3.8349485,4613,22672,135521,Old Age
773,33.286797,0.6418177,90.54962,34.496643,13.480468,500.0,1.80186859E13,5.3337517,4490,4040,154162,Starvation
767,34.669334,0.7878715,76.77449,36.549904,17.737774,500.0,1.10060036E13,3.8886523,4540,5171,153037,Starvation
781,21.57169,0.76083624,66.82699,28.346214,9.827269,500.0,1.71704488E13,5.240642,4117,521,157704,Starvation
766,27.003864,0.70647514,82.48731,27.647432,16.841747,500.0,8.885524E12,6.386385,2826,4685,153554,Starvation
777,36.26976,1.0155001,86.33059,33.2534,18.161877,500.0,1.66659841E13,4.2490406,4175,2638,155606,Starvation
783,33.245094,0.7699587,42.667107,36.982914,18.93765,500.0,1.49860804E13,4.671857,3198,334,157913,Starvation
784,28.60588,0.6599052,62.33046,25.919344,12.488206,500.0,2.35528037E13,4.596966,3728,663,157586,Starvation
786,27.099606,1.0906602,83.12351,41.786564,17.823008,500.0,3.39915917E13,5.0276976,3241,272,157995,Starvation
783,29.891682,0.6363258,61.780678,32.531677,15.545015,500.0,1.37293097E13,3.5194066,4721,1740,156530,Starvation
761,24.2729,0.89836234,93.04717,38.93818,10.870135,500.0,7.1737016E12,2.5051322,4776,4277,154006,Starvation
736,22.97097,0.83559144,84.75804,34.075684,11.876099,500.0,5.931126E12,3.7940576,3993,10819,147469,Starvation
769,24.87967,0.8851353,127.58262,25.271126,11.584492,500.0,1.11589563E13,2.2352912,4488,4000,154293,Starvation
757,34.900772,0.96065855,64.04406,26.964901,15.520329,500.0,9.1147207E12,5.498817,3781,6195,152112,Starvation
780,27.921356,1.1784354,82.11954,32.184128,15.733958,500.0,1.90202648E13,5.250004,4703,1123,157195,Starvation
769,30.477247,0.7319494,70.85554,37.106194,17.595533,500.0,1.52088273E13,5.753944,4660,4204,154123,Starvation
765,34.59915,1.0099386,100.31594,25.93518,14.385009,500.0,1.08199768E13,3.6848545,3665,5097,153232,Starvation
784,22.79055,0.9432879,84.96168,35.189285,12.591211,500.0,1.71900477E13,4.7549696,4297,353,157983,Starvation
711,24.821247,0.6748309,96.01371,34.392345,15.130751,500.0,1.63057212E12,2.7551694,4075,14098,144245,Starvation
742,28.095303,0.9060466,104.36397,36.920902,12.327443,500.0,5.0495682E12,4.0914507,3963,5159,153199,Starvation
772,28.192074,1.0148923,46.95646,29.423788,16.996725,500.0,1.29855557E13,4.8399496,3222,3604,154762,Starvation
755,35.69399,0.6890881,73.668365,37.13775,22.665024,500.0,6.0839072E12,4.1539435,3901,5405,152980,Starvation
741,29.074701,0.758942,75.83808,24.709822,14.341889,500.0,5.3472615E12,6.6268005,4168,8792,149598,Starvation
779,22.40375,0.8320233,73.47484,43.114227,7.672823,500.0,1.93262728E13,3.0961049,4206,2476,155917,Starvation
755,25.924026,0.9147216,86.50589,24.031685,10.187997,500.0,5.1221155E12,3.2811723,3077,7517,150878,Old Age
785,23.4248,0.70815134,72.30693,34.92664,9.294058,500.0,2.46423057E13,4.6524715,3552,736,157660,Starvation
780,26.055744,0.6657557,71.82969,38.477497,13.667679,500.0,1.79910581E13,4.5083704,5045,2262,156144,Starvation
693,24.442421,0.61425173,79.21218,43.158134,12.191198,500.0,6.754207E11,4.35881,2940,16630,141783,Starvation
781,24.740662,0.6113101,48.70594,33.95214,15.273988,500.0,1.676707E13,5.3451643,4459,1693,156721,Starvation
735,32.21614,0.850021,88.7891,40.439316,19.521612,500.0,5.5219527E12,4.943196,4303,11005,147410,Old Age
767,23.302849,0.87508476,60.3995,45.104248,13.336932,500.0,7.5375486E12,2.8822474,4131,3351,155076,Starvation
778,24.692314,0.8815154,119.79432,36.839775,10.975082,500.0,1.9949064E13,4.1183615,4988,2139,156304,Starvation
776,26.052143,0.6372267,113.35089,35.028965,14.569886,500.0,1.5249402E13,3.598879,3312,2262,156203,Starvation
783,24.448921,0.82980794,49.9458,47.34343,13.901721,500.0,2.43206759E13,3.9914386,4629,246,158220,Starvation
770,28.33385,0.6091359,92.17292,38.347782,14.330778,500.0,9.0017586E12,2.8317027,3644,4285,154187,Starvation
784,25.845406,0.6190023,123.1151,31.977095,11.004854,500.0,2.08619438E13,4.058229,6880,510,157980,Starvation
713,29.714825,0.9954223,84.0538,30.116762,18.267159,500.0,2.38395693E12,7.5104713,3671,15433,143071,Starvation
769,25.119461,0.90300226,110.15892,20.044645,12.1235,500.0,9.411971E12,5.290932,4421,4381,154123,Starvation
762,34.66121,0.8677896,81.438286,44.88222,21.553905,500.0,6.793305E12,4.3179326,4385,5633,152888,Starvation
774,30.658766,1.0076632,121.51596,25.038063,19.001247,500.0,1.79011972E13,3.9619575,2962,3178,155353,Starvation
779,19.184795,0.92612934,101.74881,54.386032,12.0595455,500.0,1.68713991E13,4.124629,3786,1823,156711,Starvation
760,24.09185,0.76441586,90.28042,38.12365,14.303522,500.0,1.06577946E13,3.518982,3229,6313,152243,Starvation
786,37.56728,1.0751717,66.92636,33.979446,17.041862,500.0,1.71994272E13,4.7664833,4109,707,157850,Starvation
783,33.78617,1.0566622,77.0707,39.991848,21.490778,500.0,2.0328745E13,4.191784,4726,1124,157445,Starvation
774,29.591087,0.612416,102.898575,46.256935,13.41732,500.0,1.19875872E13,6.398886,3220,3797,154780,Starvation
785,24.993816,1.1013072,75.94898,31.175932,14.867689,500.0,1.99815091E13,4.274411,4453,455,158131,Starvation
757,28.590418,0.76973665,74.75662,31.89315,14.994776,500.0,6.9470944E12,5.571227,4773,5488,153109,Starvation
757,28.431458,0.7306832,78.69289,30.746344,10.926083,500.0,1.13441746E13,4.2509384,2701,7328,151270,Old Age
742,24.860634,0.9101549,108.156364,27.548645,12.76618,500.0,4.09014449E12,4.8765106,3774,5622,152985,Starvation
742,24.475899,1.0407046,128.4356,44.42989,13.841609,500.0,5.4604024E12,5.1810727,4469,7858,150754,Starvation
653,30.601538,0.9226637,92.1171,28.41907,17.664753,500.0,2.23750898E11,4.009595,3351,29795,128828,Old Age
774,28.607449,0.6617198,84.202194,32.212513,13.29019,500.0,1.41296119E13,4.1712375,3386,2405,156218,Starvation
784,23.8235,0.8059451,63.70436,41.38163,13.195053,500.0,3.05356614E13,3.9120693,4886,726,157898,Starvation
756,31.275536,0.70447135,95.27795,37.46418,14.83265,500.0,5.5381983E12,3.7103312,3076,6268,152375,Starvation
763,27.920605,1.1149833,64.37221,39.73849,11.652585,500.0,8.2048063E12,3.5516295,4458,4048,154595,Starvation
784,15.4199505,0.8745163,90.693855,36.486137,6.11237,500.0,1.69067529E13,4.876032,3561,656,157987,Starvation
754,26.532808,0.75202966,68.76927,33.575882,14.178291,500.0,8.222598E12,3.5031996,6088,6125,152534,Starvation
741,27.873606,0.6858905,88.1594,32.416046,16.181303,500.0,3.48991993E12,5.416752,4469,10973,147703,Old Age
782,29.616402,0.5984395,62.367634,28.849579,11.155276,500.0,1.89431651E13,3.4442637,2575,186,158496,Starvation
776,28.32632,0.6528358,128.02528,29.418358,11.650613,500.0,1.8963174E13,2.6744869,4193,1785,156937,Starvation
781,28.251724,0.6531027,80.27236,25.910696,10.341614,500.0,2.22489792E13,6.2399845,3542,327,158414,Starvation
775,29.869926,1.044966,108.61752,34.5125,12.499947,500.0,4.8218212E12,4.923748,4494,2925,155845,Starvation
781,36.273136,1.1862768,73.22057,54.111565,16.89508,500.0,2.01437385E13,7.3896937,5380,364,158416,Starvation
739,34.404716,0.80137634,101.58261,39.470764,18.87017,500.0,6.4392187E12,4.156045,4648,8513,150275,Old Age
756,28.84643,1.0405705,96.27867,38.272503,11.48333,500.0,9.810606E12,3.4511409,3225,8298,150491,Starvation
785,35.17106,1.0688272,78.68995,34.54532,18.969938,500.0,2.48963148E13,3.7611759,4491,224,158587,Starvation
757,23.39571,0.86839384,100.2592,26.458403,11.015976,500.0,1.10210476E13,5.7570686,4077,7603,151227,Old Age
731,34.417892,0.6488335,153.66415,34.029175,17.61691,500.0,2.70474071E12,3.0204446,5076,5346,153486,Starvation
774,23.487782,1.0171094,75.27815,37.10063,9.506757,500.0,1.82378698E13,4.17799,3335,1891,156943,Starvation
644,36.95378,0.8549122,87.863815,48.089973,23.362415,500.0,1.06350371E11,4.280711,4748,29937,128932,Starvation
778,22.915115,0.711713,58.70746,41.81627,13.90434,500.0,1.18138581E13,3.6204739,3749,231,158639,Starvation
781,34.299152,1.1231394,96.42968,45.46485,13.0348,500.0,2.43220181E13,4.024685,6305,344,158550,Starvation
781,30.895697,0.5147199,70.79858,40.2662,12.020933,500.0,2.82335275E13,4.721019,4773,560,158340,Starvation
657,31.30497,0.96595615,95.49036,37.43554,17.309423,500.0,2.4612189E11,6.3215966,3703,23674,135229,Old Age
778,23.061983,0.8284,101.81692,30.744076,7.8283186,500.0,1.10215802E13,4.6397185,4177,326,158585,Starvation
731,27.523975,0.75449073,86.00749,37.801884,10.78697,500.0,1.36045003E12,6.2836523,2918,11811,147132,Starvation
724,23.557476,0.7183326,82.342285,39.393883,13.061941,500.0,2.80889157E12,4.542398,2987,14237,144714,Starvation
784,19.453848,0.7673138,83.20449,35.179893,10.574635,500.0,3.05421122E13,5.8764706,3601,946,158006,Starvation
784,22.905617,0.64503014,84.88462,29.080128,11.717845,500.0,1.36777396E13,2.8524075,4941,731,158233,Starvation
697,28.456003,0.75950813,81.910065,37.91409,14.781073,500.0,1.03014577E12,3.9496298,4448,20138,138830,Starvation
765,22.894821,0.69080245,121.91165,41.251617,10.273844,500.0,1.04460211E13,3.4061139,4919,4230,154739,Starvation
779,19.315731,0.8484636,98.52907,38.04113,8.633554,500.0,9.3262593E12,4.248135,6279,1945,157032,Starvation
776,25.770847,0.7354494,131.45631,38.860786,10.790914,500.0,1.41323875E13,3.8042943,3596,2259,156723,Starvation
718,27.8385,0.83249795,100.757385,25.474098,14.812522,500.0,1.91014738E12,5.0624275,3443,15835,143148,Old Age
778,24.896406,1.0835255,71.39949,24.204971,15.178335,500.0,1.38288478E13,3.2045598,3668,3099,155885,Starvation
