Generation,StartingEnergy,Speed,DetectRange,BreedEnergy,BabyEnergy,AttentionSpan,Desirability,DesirabilityThreshold,Lifespan,Age,BirthTime,COD
211,44.566673,0.8282186,67.55138,83.72107,21.660782,500.0,139803.45,26.231285,3780,2531,605376,Starvation
204,64.63168,0.98338574,98.95669,101.74487,34.87032,500.0,133716.83,19.879223,4469,18062,590386,Starvation
211,47.408722,0.95998275,96.2568,90.094025,17.376785,500.0,164614.44,25.213211,4696,2702,606202,Starvation
204,55.953773,0.9972824,106.717026,123.98244,34.022804,500.0,135447.97,29.54874,4171,18263,591716,Old Age
211,45.82178,0.90770465,74.83832,61.4505,27.764437,500.0,167330.62,18.230223,5784,6182,603886,Starvation
206,49.3618,0.7973893,105.92932,116.34368,31.252193,500.0,132513.77,22.358753,5042,4183,605960,Starvation
213,55.512955,1.0149169,67.7625,67.7543,28.354483,500.0,197310.19,24.128902,3526,1590,608673,Starvation
214,45.525803,1.0566325,61.71893,83.26663,28.775017,500.0,183259.06,33.608795,4114,457,609810,Starvation
212,48.09202,0.9687172,55.725586,67.49279,28.765757,500.0,139704.52,27.95251,3341,2419,607882,Starvation
201,49.697235,0.89007086,84.942085,64.51799,18.410732,500.0,84541.234,20.916447,3091,15830,594584,Starvation
212,54.511635,0.7612282,86.80221,77.549675,31.994099,500.0,134189.55,23.834675,6003,5627,604812,Starvation
204,75.18613,0.8915877,96.78822,79.12871,42.583775,500.0,89243.0,28.519634,4768,15174,595466,Old Age
209,44.75993,0.9665422,100.508804,69.87125,21.99483,500.0,176898.36,16.537256,5437,6990,603723,Old Age
214,55.200134,1.0982107,61.926888,67.80319,27.156395,500.0,177009.03,27.345146,3714,1954,608935,Starvation
210,59.23117,0.5872963,97.631226,77.08244,25.265495,500.0,150212.94,21.766365,3903,4394,606523,Starvation
209,49.281616,1.0104667,75.95056,67.73067,26.84565,500.0,124242.31,25.09232,4602,9389,601689,Starvation
209,60.054718,1.0732449,88.61099,84.55376,34.634567,500.0,99631.67,17.272549,5003,1602,609609,Starvation
203,58.664574,0.9414302,109.72613,130.51701,24.183691,500.0,65037.176,23.284397,3732,21763,589878,Starvation
203,55.688576,0.8745986,92.365616,102.99079,34.773552,500.0,125109.34,26.379402,3975,23220,589376,Starvation
200,47.40989,0.9882728,82.36507,106.51651,22.86889,500.0,81942.45,21.51518,4826,28825,584251,Old Age
213,58.7413,0.60739326,90.69732,59.929455,31.316034,500.0,167647.0,20.82146,5621,2889,610426,Starvation
209,53.240112,0.8158094,75.09615,93.05541,26.431236,500.0,157020.81,25.976282,3899,6861,606510,Old Age
205,57.328457,0.83088213,110.43999,86.99678,26.49291,500.0,156580.44,19.378548,3860,18521,595483,Old Age
209,53.563538,0.8487508,133.33566,75.4414,24.410843,500.0,89513.46,24.776684,3975,15706,598582,Old Age
210,45.598465,0.99599427,65.25009,81.994,17.819471,500.0,110322.086,25.282593,4383,9623,604736,Starvation
212,40.457314,0.70709026,70.236786,68.36126,17.171322,500.0,157611.03,29.61783,5419,6134,608444,Starvation
207,64.36281,0.8184144,111.654015,99.610825,38.486317,500.0,131125.92,25.020113,4786,2965,612591,Old Age
206,50.69365,0.914481,94.00334,61.054775,29.632362,500.0,117095.32,15.868826,2764,19298,596282,Old Age
214,53.388386,0.9313258,71.68045,66.018745,25.745403,500.0,137637.69,20.644009,3944,5279,610838,Starvation
207,53.77294,1.0371753,119.4713,134.12021,21.318682,500.0,90849.336,26.6366,4056,4739,611627,Starvation
212,46.966038,0.97920126,83.89265,65.7231,21.933952,500.0,140048.8,29.016766,3865,7800,608894,Old Age
216,45.89563,0.7084171,67.66713,61.437553,20.671635,500.0,193439.86,26.014303,4806,2547,615395,Starvation
212,47.048683,0.7552365,134.35953,79.40097,17.9315,500.0,156862.12,25.58085,3627,9193,608948,Starvation
217,53.225555,0.8142609,84.77076,106.18355,32.691055,500.0,148121.3,13.958242,5060,1707,616841,Starvation
215,52.810562,0.6786898,72.01306,64.19182,21.646875,500.0,132443.16,23.350168,4170,1413,617137,Starvation
214,57.06951,0.90777975,68.7975,95.43065,28.449709,500.0,125180.42,17.966038,4461,8919,609905,Starvation
207,47.999985,0.84605324,81.16529,60.06775,21.666796,500.0,128065.82,20.082823,3486,8748,610405,Starvation
201,42.983196,0.8749869,93.540146,121.60415,22.342545,500.0,88920.89,22.391308,6294,30685,588785,Starvation
215,50.106255,0.8806658,57.691017,92.81521,22.89514,500.0,184716.28,28.000195,3084,3645,616116,Starvation
214,47.48411,0.8572099,55.83144,59.87287,29.726944,500.0,183309.55,16.498566,3163,779,619147,Starvation
216,46.694275,0.89882153,44.0278,74.789246,22.753086,500.0,180749.48,21.880024,3787,668,619435,Starvation
206,52.795967,0.9164436,91.73645,99.06625,27.667336,500.0,132679.0,22.3888,4054,19599,600661,Starvation
217,50.704857,1.0653276,83.039375,125.297226,28.704718,500.0,112519.016,21.582798,4996,809,619459,Starvation
214,44.850178,0.9013376,64.312515,81.755646,22.43509,500.0,187913.27,28.180346,2514,8450,613176,Starvation
218,49.796024,0.6393283,53.289127,67.176865,28.951408,500.0,181876.92,17.119316,4186,3099,619417,Starvation
206,61.363228,0.90984726,103.38927,81.10448,29.589252,500.0,180462.38,21.081121,4680,17965,605006,Starvation
196,66.574135,0.98106515,100.69575,142.84512,35.35892,500.0,52669.164,25.495426,5081,40851,582508,Old Age
217,51.25745,0.67995435,60.61787,89.946526,19.790829,500.0,175192.61,24.708246,5003,6414,617302,Starvation
218,58.50837,0.8498976,76.92792,109.32306,27.717316,500.0,123243.39,13.338846,3439,5309,618509,Starvation
213,53.12661,0.73581886,59.164948,78.07503,23.799133,500.0,149124.48,24.642061,2995,14519,610172,Starvation
208,50.91256,0.7920312,108.79957,93.003685,24.863245,500.0,98869.75,18.857777,4548,28477,597296,Old Age
218,49.658333,0.7351449,69.17961,64.925156,30.471035,500.0,151850.56,18.394695,3745,2989,622951,Starvation
217,49.033943,0.7012029,84.579384,72.35406,20.06908,500.0,187767.97,20.863361,5513,8390,617897,Starvation
209,48.154877,0.68060803,80.44016,80.24861,24.360851,500.0,176883.88,26.774754,4103,23358,603035,Old Age
215,49.500755,1.0081916,74.38974,62.779793,21.534779,500.0,157137.67,23.964525,5116,12550,614593,Starvation
207,48.525383,0.7528721,110.812874,71.90532,29.80169,500.0,131069.16,21.24148,4909,27873,599414,Old Age
210,54.512985,0.87023056,75.64893,92.74207,23.131292,500.0,107904.11,22.878246,3204,18239,610809,Old Age
214,53.48465,0.86443454,59.242645,77.121284,30.841007,500.0,123671.266,24.723183,4076,9836,620224,Starvation
209,48.413994,0.8429006,71.633766,62.230885,27.420498,500.0,147693.36,17.836218,4540,16311,614010,Starvation
210,61.301556,0.6589955,96.78603,114.11277,32.25748,500.0,177826.25,28.127851,4571,22315,608446,Starvation
217,55.782806,1.1147677,85.06926,67.40605,31.600086,500.0,150889.2,14.319946,3655,659,630317,Starvation
219,62.273926,0.6998026,56.533585,57.795536,33.509754,500.0,139681.72,12.013648,3854,7780,623269,Old Age
218,49.906303,0.94601274,74.23024,68.15297,31.80289,500.0,188310.5,14.013684,3698,8663,622419,Old Age
217,56.81202,0.8248581,55.972443,80.00226,29.837221,500.0,200884.23,13.972649,4347,12475,618809,Starvation
208,65.466385,0.9051471,119.45524,94.701294,30.465466,500.0,82776.52,16.277248,5213,31201,600249,Old Age
219,66.76123,0.9290764,89.809586,70.0444,34.006218,500.0,157280.19,14.002933,4100,2589,628958,Starvation
218,64.79556,0.7923558,94.75123,114.71975,34.397976,500.0,164447.97,13.625988,5316,4528,627117,Old Age
211,47.558846,0.69888073,99.74607,83.39263,22.63784,500.0,177269.86,21.607288,4306,29604,602126,Old Age
219,48.08555,0.7509624,54.82588,71.443436,20.271667,500.0,193933.95,16.859493,3974,2882,628849,Starvation
217,50.473324,0.6911727,103.119225,71.40632,22.148983,500.0,153737.89,21.936132,4594,16103,615831,Old Age
221,47.813698,0.7962199,66.90124,69.46623,19.134209,500.0,223589.95,13.883214,4152,1788,630727,Starvation
214,55.40657,0.90397793,107.0175,106.25351,34.958344,500.0,213158.0,18.634678,4339,13707,619479,Starvation
220,53.920513,0.757167,70.9553,74.98817,19.451385,500.0,237466.6,16.56797,4031,4146,629148,Starvation
213,44.571793,0.99778825,99.326805,74.04559,21.051044,500.0,184851.84,26.657253,3675,21573,612799,Old Age
208,57.469025,0.79681325,100.62637,69.72673,21.407675,500.0,114180.91,21.94864,4325,32706,601741,Starvation
220,62.36853,1.0218841,95.736626,80.54494,27.587585,500.0,206885.64,12.101447,5490,3125,631529,Starvation
213,58.35501,0.7541135,63.813576,89.24042,25.817316,500.0,191008.97,18.299648,3455,27120,608202,Starvation
220,45.886314,0.8956459,85.96372,101.72919,17.101368,500.0,199490.66,22.298542,3547,1389,634412,Starvation
214,43.748817,0.7536042,104.62201,66.888016,26.186617,500.0,171833.64,27.62175,3579,24777,611234,Starvation
219,49.75152,0.9814427,58.923847,78.01633,27.57457,500.0,213188.34,13.438972,4074,8348,628557,Starvation
208,52.728607,0.7885673,66.24649,71.65518,26.7472,500.0,178195.69,22.574375,3908,36984,600152,Starvation
220,54.398903,0.94696116,118.0659,131.68073,25.420895,500.0,178959.83,18.68266,3093,5141,633029,Old Age
217,50.009186,0.62389994,61.419243,66.62459,28.171255,500.0,219466.2,19.39768,3724,19839,618548,Old Age
218,53.98857,0.5816946,46.980625,71.246185,25.267807,500.0,251025.16,19.280958,4259,3241,635291,Starvation
207,64.94817,0.7616549,121.31515,129.04922,26.824335,500.0,113127.21,18.368761,3623,25481,613212,Old Age
218,54.918457,0.82882315,62.806057,62.227837,27.201641,500.0,205233.06,22.376457,3166,1879,636917,Starvation
221,48.907005,0.700197,60.481453,79.03033,26.03487,500.0,214873.88,12.776904,4502,2530,636785,Starvation
219,48.276604,0.81483084,70.09791,112.428345,24.478642,500.0,256100.12,22.370249,4660,9606,629888,Starvation
222,43.61285,0.6166637,51.87938,80.93966,23.308117,500.0,218670.1,15.691069,5291,7505,632379,Starvation
221,38.433807,0.65728027,126.231224,130.74423,23.55628,500.0,172235.33,15.807166,4266,4286,635781,Starvation
218,49.222298,0.9806632,79.2391,87.87727,19.914295,500.0,221505.23,23.190765,3616,12998,627631,Starvation
218,54.357872,0.6462245,64.49766,63.579716,29.333305,500.0,200688.14,27.661657,2925,5858,635998,Starvation
221,48.53408,0.6177782,92.54406,85.91618,19.906708,500.0,205595.56,21.133982,2906,3187,638792,Starvation
219,55.888573,0.93615365,77.54576,73.82822,34.728756,500.0,132181.06,11.793594,3998,19166,623781,Starvation
220,63.091064,1.1082778,85.11599,94.14952,32.309685,500.0,146944.31,10.62676,3607,632,642935,Starvation
219,45.656326,0.8895831,92.05324,88.95177,18.107592,500.0,188061.95,25.093521,4276,4034,640618,Starvation
221,49.694748,0.58196485,85.47149,99.55155,26.89445,500.0,269488.16,14.687807,3646,4729,640083,Old Age
220,59.436985,0.6573088,112.19187,112.85559,21.332438,500.0,258155.42,17.347878,4200,12316,633169,Old Age
220,54.794495,0.63007146,85.72606,80.18854,34.726254,500.0,149665.45,16.500431,4621,14155,631649,Starvation
223,44.640556,0.61859316,80.3365,91.20637,27.327705,500.0,244874.95,19.474684,4667,5948,639871,Starvation
222,48.72103,0.6190781,97.111404,79.219826,20.583202,500.0,286467.53,17.647905,4751,1589,644291,Starvation
222,58.964256,0.9788818,87.7972,85.51243,36.917236,500.0,156375.64,17.47825,4566,6622,640509,Starvation
221,56.542763,0.54472727,80.3665,106.94091,29.952114,500.0,224636.38,14.577218,4448,11267,636305,Starvation
219,58.64229,0.8117305,61.95646,64.965805,33.386818,500.0,184078.22,14.280434,2957,22120,625934,Starvation
221,59.204895,0.8080381,81.532745,100.360085,35.15292,500.0,179055.11,21.966818,4574,11091,639492,Starvation
223,47.531815,0.5446376,88.3053,103.40866,27.370947,500.0,286533.2,17.3204,3867,8435,644339,Old Age
222,57.300674,0.69108087,79.1334,78.93537,21.710335,500.0,209053.38,26.174088,4304,4975,648021,Starvation
223,60.831093,0.82777923,101.759155,65.44786,34.079296,500.0,183014.0,28.016117,3688,6128,647119,Starvation
225,71.92874,0.95660734,95.94707,83.77557,38.0947,500.0,210223.4,23.789017,3610,640,653180,Starvation
222,55.986984,0.5934166,71.15554,92.37137,23.617958,500.0,252735.2,10.685568,3533,15153,639271,Starvation
220,46.469902,0.9747166,106.81419,110.58621,21.395617,500.0,207034.1,18.605963,5319,12424,642574,Starvation
221,39.44003,0.6361071,96.09309,105.98774,21.826584,500.0,185794.3,15.865079,4118,14297,641279,Old Age
221,52.833847,0.70442045,89.64855,68.67419,26.025188,500.0,128639.69,26.382452,4604,13770,641987,Starvation
222,47.725193,0.5889066,63.267063,58.402958,19.447666,500.0,188794.72,26.714973,3518,9796,646690,Old Age
222,45.00204,0.9197153,66.78534,80.0156,23.650625,500.0,218265.44,17.807707,3089,12542,644605,Starvation
218,56.533566,0.7842591,83.52959,102.865845,35.210323,500.0,168670.1,15.0523405,3306,23015,634270,Old Age
225,51.413727,1.0726947,80.67336,53.47776,30.90963,500.0,231802.81,21.391973,3308,516,657137,Starvation
216,47.352097,0.93862987,75.75855,92.87992,28.36231,500.0,216238.98,15.667284,5371,43021,614948,Starvation
227,58.564606,1.1460373,84.8953,79.10957,31.604424,500.0,203253.7,20.773008,4306,771,657934,Starvation
226,65.49793,0.78677696,83.57591,56.649544,25.108475,500.0,178274.72,14.4164505,2638,905,657884,Starvation
228,59.367523,1.122466,72.63469,89.861275,26.421928,500.0,252974.66,23.759432,5167,995,658698,Starvation
227,53.9993,0.65390587,102.53589,64.77889,26.240055,500.0,241268.77,17.485428,4256,2779,656985,Starvation
224,64.21756,0.704746,72.582886,106.94046,37.84944,500.0,226450.7,19.459793,4067,10151,650914,Starvation
229,65.915115,1.0508828,55.730015,74.0546,24.867905,500.0,224058.4,15.699089,3359,761,661193,Starvation
220,64.06206,0.8530779,67.507256,76.15342,23.811338,500.0,128185.56,20.825144,4211,25711,636339,Old Age
225,56.125412,1.0233232,70.25132,98.42064,22.77681,500.0,215988.17,15.172635,5332,4835,657966,Starvation
228,67.750275,1.1723441,62.0132,77.5109,31.966835,500.0,218382.78,17.043669,4370,1959,661116,Starvation
228,69.2961,0.75648904,69.33555,70.70701,29.51624,500.0,278121.88,23.450857,3220,1594,662404,Starvation
225,59.245056,1.0102166,86.82031,105.119286,32.328407,500.0,241944.89,20.426983,4485,9147,654932,Starvation
223,58.770878,0.84319663,87.967514,82.099655,36.84661,500.0,191190.53,14.736382,3150,13516,650581,Starvation
227,48.919815,0.7525651,62.226612,85.06022,19.06046,500.0,116032.03,12.87664,3455,5426,658785,Old Age
228,60.18833,0.9195021,70.58101,71.03842,28.815569,500.0,238001.98,17.023436,4231,4815,659435,Starvation
221,50.66574,0.7210146,73.84889,79.782394,23.913855,500.0,217930.28,28.014696,4524,22652,641832,Starvation
223,49.67581,0.804355,61.007744,86.33909,27.680185,500.0,152734.75,19.658428,4531,10145,655722,Starvation
228,54.23494,1.086681,63.189476,97.19207,32.355057,500.0,170137.73,19.382042,3714,1144,665126,Starvation
229,58.65088,1.1357551,85.73321,84.899734,22.292255,500.0,187984.81,22.59933,4956,1288,666677,Starvation
229,55.458656,0.73234975,76.13694,86.32154,25.07348,500.0,285217.2,16.421099,5114,2105,665967,Starvation
227,70.79489,0.97270465,66.26864,75.350945,32.402462,500.0,194410.42,16.722366,3555,7761,660439,Starvation
218,49.70603,0.947981,77.402985,61.094086,25.742031,500.0,161787.94,25.758327,5094,41421,627116,Old Age
226,59.49032,0.8005988,100.37704,73.77924,26.236197,500.0,175689.48,15.786083,5251,15865,653817,Old Age
224,57.697254,0.8116509,77.72224,64.280235,27.7631,500.0,233950.4,26.325296,4262,19851,650058,Old Age
232,45.847164,0.7803252,64.48708,60.195717,21.562181,500.0,330803.34,20.143267,5737,1360,669367,Starvation
225,65.22039,0.54583335,69.121796,128.86029,36.31059,500.0,219224.66,22.609098,3599,19154,652246,Starvation
228,55.206074,0.99100196,81.60543,90.75497,23.30306,500.0,294237.2,18.296404,4699,7021,664472,Starvation
229,65.91999,0.74405956,76.15566,110.647255,25.851303,500.0,178107.19,13.328854,3541,9810,662136,Old Age
229,49.857815,1.1803819,81.91371,99.726524,29.257095,500.0,337976.53,14.884251,5664,600,671474,Starvation
225,63.591473,0.63340867,65.624374,81.52997,35.738964,500.0,147567.69,24.739828,4269,19938,653669,Starvation
228,61.902573,1.134891,68.1653,78.29692,23.1836,500.0,205342.61,15.691522,3192,1521,672243,Starvation
228,63.028,0.70061314,48.670223,102.82299,31.58039,500.0,181435.27,19.296265,5044,13632,660133,Starvation
231,60.56968,1.136239,85.52598,71.91165,33.07068,500.0,303645.25,19.95322,4786,907,672935,Starvation
230,66.9021,0.72218555,72.60035,64.85283,25.847103,500.0,271804.3,22.28402,3970,8354,665616,Starvation
232,46.612007,0.82581764,71.91727,106.1881,20.480232,500.0,226999.77,13.751319,5139,10068,666759,Starvation
230,52.40606,0.95625126,72.53457,100.02056,26.6214,500.0,273508.1,19.83987,4064,4993,671925,Starvation
228,60.50303,0.9348266,70.885925,103.824196,24.249075,500.0,324308.4,20.13061,4459,3322,673597,Starvation
229,60.97116,0.79422873,73.601906,73.27103,31.554287,500.0,258951.4,20.631437,3439,12749,664240,Starvation
233,49.493916,0.815734,52.117504,94.9739,29.329752,500.0,340614.2,22.168646,4974,3019,674648,Old Age
226,60.091507,0.9144223,69.6351,91.033394,33.948277,500.0,262562.12,19.356443,4270,21955,656484,Old Age
229,56.40467,0.8983726,56.51861,76.30049,33.35221,500.0,324263.9,21.856949,4300,2936,676904,Old Age
230,63.95675,0.7355317,66.12866,91.75162,37.24892,500.0,199687.94,21.983116,2623,11990,668172,Old Age
234,54.574593,0.57118356,46.362816,104.33567,23.54977,500.0,380473.78,16.960608,6899,3447,677251,Starvation
227,70.79489,0.9435655,60.429493,91.56017,26.554754,500.0,288439.72,17.640686,4294,19420,663280,Starvation
232,46.554817,1.0571504,70.47997,99.92052,21.22675,500.0,353919.8,22.160526,3902,567,682698,Starvation
229,67.319534,1.137272,79.28274,95.13565,30.288572,500.0,221699.05,19.931803,5147,1275,682435,Starvation
232,52.155655,0.9073249,90.10099,70.43257,21.470383,500.0,288052.12,20.246494,5445,14808,669208,Starvation
233,52.48571,0.6465044,52.107033,121.53314,28.591444,500.0,221468.62,19.062544,4806,9812,675893,Old Age
225,61.50007,0.7889104,68.66476,86.52393,32.155594,500.0,239078.84,16.09637,3385,30688,655539,Old Age
232,46.612007,0.57992584,62.892666,105.78432,19.141441,500.0,343294.3,18.635181,4214,17244,669015,Old Age
232,45.07354,0.63708574,64.920876,106.445175,25.24484,500.0,343017.25,20.113815,6005,19190,668071,Starvation
233,40.611824,0.5311152,90.62583,97.689125,17.20319,500.0,312805.88,17.322313,4235,3908,684011,Starvation
222,48.290066,0.65428126,74.36369,116.29711,27.240871,500.0,199095.78,14.005156,3723,45512,643337,Starvation
235,57.480377,0.90886897,67.5368,115.006996,28.649776,500.0,279277.38,23.836842,3392,9603,679579,Starvation
228,53.008736,0.86710143,82.34165,109.68197,31.971714,500.0,143608.67,14.625268,4666,29653,659802,Starvation
237,56.374115,1.0540081,71.87332,154.52856,24.614916,500.0,364653.94,25.156513,2990,1365,689941,Starvation
227,56.725086,0.9926516,57.348736,98.78154,35.347816,500.0,220361.8,18.17821,3483,34241,659118,Starvation
236,55.26172,0.7528488,89.9117,132.47627,27.58933,500.0,316957.44,25.26557,3425,7375,686045,Starvation
225,51.57444,0.6845293,82.54009,65.751335,28.65132,500.0,200042.19,18.563433,3748,36518,657245,Old Age
235,57.480377,0.61985445,81.56149,85.78506,35.76158,500.0,241805.86,25.171295,5129,11270,682644,Old Age
236,48.649837,1.0135586,89.744995,126.80882,28.784782,500.0,263012.38,16.271185,4611,5100,689143,Starvation
235,59.877586,1.0946275,65.90323,106.706345,24.268856,500.0,191837.5,22.990753,4497,3600,691402,Starvation
238,55.317783,1.0570318,74.74897,91.145515,35.18668,500.0,226028.97,20.279406,4111,655,695411,Starvation
230,52.40606,0.7540052,84.13766,109.584984,26.611944,500.0,221572.56,15.273544,4089,32195,664263,Starvation
239,58.853836,1.0132576,65.678474,132.89842,28.001791,500.0,229239.22,17.558706,4239,990,700845,Starvation
230,58.10904,0.88835394,64.33125,102.1372,31.872757,500.0,281699.4,16.406706,4832,34613,667377,Old Age
239,50.766144,0.6723868,80.15739,83.23372,21.87757,500.0,209441.94,20.929882,4048,8390,694096,Starvation
237,55.231377,0.99241704,70.927246,117.39512,24.98518,500.0,196071.69,17.370644,4152,15394,688243,Old Age
231,58.593117,0.87513393,71.21403,130.45912,27.642046,500.0,145652.7,21.618858,4128,26923,676914,Old Age
237,59.46209,0.6648171,57.934143,124.67618,35.44153,500.0,339173.47,17.837128,3306,15286,689220,Old Age
238,60.42671,0.6502286,60.619755,148.81697,26.6183,500.0,214159.22,17.019176,4504,13940,691348,Starvation
235,67.58336,0.9541489,50.30261,82.75865,33.941505,500.0,159137.12,18.213411,2820,12438,693242,Starvation
238,63.083572,0.63745147,70.69469,150.16536,29.595886,500.0,226781.53,22.585548,2893,8940,697545,Starvation
239,44.154263,1.0497112,90.5573,94.81009,20.610708,500.0,247685.67,19.506624,4390,843,706749,Starvation
234,60.14573,0.91876215,65.84586,122.56702,32.23554,500.0,182880.44,21.30006,3214,30862,676970,Old Age
238,64.27411,0.9995645,75.10572,91.43795,24.154202,500.0,158886.55,25.35442,3792,14920,693647,Starvation
231,49.15016,0.80890095,77.175804,89.66869,20.000061,500.0,320907.44,18.118704,5084,43280,665677,Old Age
238,54.04651,0.7713049,84.58115,112.2422,27.348057,500.0,193098.33,19.959385,2729,7769,702032,Starvation
240,52.210175,0.56376505,76.13627,125.63075,30.521763,500.0,195357.45,17.392677,3652,8118,702361,Starvation
238,67.67706,0.68850493,51.1732,109.64363,40.865837,500.0,200090.06,17.785831,2730,14561,697015,Starvation
242,48.062473,0.5933667,71.6998,120.895454,19.72247,500.0,254997.98,21.801125,3510,7282,705831,Starvation
239,58.554077,0.88235354,86.54675,94.57807,37.862488,500.0,226214.4,18.73501,4168,7930,706131,Starvation
240,46.42411,0.88248485,52.137367,131.4187,20.94359,500.0,238623.5,22.789991,3113,6756,707480,Starvation
241,49.99418,0.7472324,92.25785,83.754654,19.10908,500.0,184143.6,25.633533,3291,5801,708542,Starvation
237,54.201275,0.71041906,65.09453,140.97845,29.061327,500.0,200557.31,18.516811,3140,21102,693408,Old Age
239,60.8659,0.7889277,69.61777,82.830795,37.804684,500.0,180415.11,21.605701,4424,8054,707266,Starvation
239,61.831425,0.9835915,62.367203,141.59341,26.61439,500.0,154504.34,17.757711,3726,17288,699463,Starvation
241,59.72203,0.7602051,55.685017,131.14331,25.429766,500.0,253493.89,23.096064,3126,4544,713907,Starvation
239,79.41985,0.8913576,60.356377,113.98519,38.77844,500.0,176066.03,16.349491,4017,15270,704177,Old Age
240,57.67221,0.96078134,96.959816,93.84341,25.83998,500.0,324681.56,14.8316345,4283,12171,707394,Old Age
242,58.063225,1.060992,70.85245,94.17339,36.96565,500.0,287680.44,18.282162,3708,3313,716398,Starvation
241,45.649704,0.68650806,82.0944,107.825905,16.853495,500.0,236938.53,15.23071,3488,6658,713986,Starvation
241,53.188034,0.86099464,80.84399,101.90549,32.223244,500.0,262370.4,18.274551,2512,10889,709788,Starvation
239,49.595947,0.80304205,81.888306,94.50621,19.809723,500.0,291222.53,19.49652,2979,14284,706445,Old Age
243,56.154552,1.0907228,78.19921,141.49489,24.675482,500.0,264945.62,12.582574,3627,1063,720262,Starvation
243,58.9664,1.1650817,85.86181,89.5236,32.14806,500.0,284076.03,11.806879,3657,691,720801,Starvation
246,68.67497,0.8977092,63.803635,81.64354,26.869576,500.0,312966.06,14.880566,2870,1320,720423,Starvation
242,62.27836,0.9129567,95.59093,78.286125,26.182383,500.0,312463.16,23.658413,2563,1562,720507,Starvation
241,52.45437,1.0462675,73.31602,133.21976,27.40098,500.0,302841.22,19.32764,2968,6004,716747,Starvation
241,64.394,0.8993733,91.52559,91.9622,35.246723,500.0,210807.45,20.402048,3515,13815,709368,Old Age
237,59.561043,0.6542101,80.283485,123.765976,30.332603,500.0,231397.92,24.566645,4815,33798,689421,Old Age
244,55.344566,1.0653865,80.48306,78.380135,25.60394,500.0,275925.28,26.812212,3713,955,722307,Starvation
243,52.77833,1.0588328,63.544525,98.75684,31.24647,500.0,300558.84,24.61237,3362,1329,722030,Starvation
242,48.062473,0.77501637,88.55438,87.981384,21.630493,500.0,188374.97,20.222845,4814,16050,707425,Starvation
242,53.24096,1.0091074,71.06903,106.08789,29.558603,500.0,348801.72,13.634876,4144,4147,719452,Starvation
241,60.854366,0.70257044,68.24002,138.95308,28.062412,500.0,187790.19,23.757679,3819,20779,703840,Old Age
245,70.17809,1.1079943,66.68195,98.35536,29.369974,500.0,334766.4,11.105862,3385,1103,723592,Starvation
242,57.181202,0.6422381,72.77587,159.96681,30.793337,500.0,176147.72,22.380573,3654,11065,714036,Starvation
244,69.92529,0.7930009,49.886593,87.56166,34.724125,500.0,285037.97,21.572144,3115,1154,724038,Starvation
238,62.568142,0.74433887,72.53648,106.75417,38.554016,500.0,239109.47,17.710035,5090,22328,703141,Old Age
244,56.149597,0.6942021,53.32199,113.194084,29.804796,500.0,252508.81,21.415977,2381,4463,721484,Starvation
244,67.302635,0.6443019,49.135254,117.114685,33.058983,500.0,235275.27,21.91792,5143,4275,721905,Starvation
246,56.763832,0.55394524,114.20676,53.099854,24.330112,500.0,302657.9,14.606399,2326,2769,724441,Starvation
240,68.19509,0.6400895,94.073616,87.75808,34.290657,500.0,191836.98,24.917686,4115,13184,714060,Starvation
244,62.65451,0.7850043,94.35553,79.84673,30.384333,500.0,223989.55,19.458204,3939,6567,721103,Old Age
243,55.247772,0.75611055,93.38393,78.5421,34.5921,500.0,312615.3,16.344912,2806,10931,717444,Old Age
245,61.320076,0.89973277,48.982033,113.024475,35.702633,500.0,264236.2,24.652079,3545,3858,725181,Starvation
246,42.92714,0.97895354,66.81503,68.18244,20.011055,500.0,341992.3,15.657223,3016,2331,726898,Starvation
245,65.133224,0.85768896,70.25112,73.45435,34.08288,500.0,284519.5,13.051884,2990,9275,720059,Old Age
245,52.61561,1.0039718,66.73856,60.778484,20.698307,500.0,269592.94,16.98618,4018,728,730665,Starvation
245,69.3681,1.0047398,50.957268,109.0492,41.859085,500.0,253064.47,16.095413,3528,1777,730007,Starvation
243,38.617306,0.8683685,89.203354,121.88963,15.7468195,500.0,261462.03,15.786602,3913,5430,727408,Starvation
243,47.470474,0.7061183,103.50099,87.17368,28.399212,500.0,251262.23,12.919527,4111,24008,708868,Starvation
246,65.194786,1.1238091,59.651997,71.7748,37.912025,500.0,298920.0,14.794994,4701,1353,731707,Starvation
247,53.465523,0.83768785,67.87805,76.07819,24.754095,500.0,251890.81,19.121593,2911,11689,721708,Starvation
244,53.853836,1.0010345,58.68439,86.25997,23.866987,500.0,270917.78,15.141022,5855,8063,725697,Starvation
241,45.649704,0.99027646,89.313705,93.95142,19.025866,500.0,294931.66,16.939775,2844,18063,715998,Old Age
241,63.64466,0.64364547,90.294044,109.16778,30.055113,500.0,304496.84,20.374441,3961,26635,707824,Starvation
244,69.92529,0.65847886,64.09192,79.79749,41.27307,500.0,336850.4,13.283703,3721,5801,728723,Starvation
245,46.490875,1.1422005,79.22337,104.78529,28.048933,500.0,243272.4,22.01904,2473,1366,733200,Starvation
246,62.831497,0.83260757,62.484203,80.704155,39.419727,500.0,286397.28,16.65444,3828,10385,724806,Old Age
244,67.302635,0.79634595,57.607643,100.238045,40.619488,500.0,312370.56,16.386003,4300,16356,719150,Starvation
